Column,Accident_Index,Accident_Severity,Date,Day_of_Week,Light_Conditions,Number_of_Casualties,Pedestrian_Crossing_Human_Control,Pedestrian_Crossing_Physical_Facilities,Police_Force,Road_Surface_Conditions,Road_Type,Special_Conditions_at_Site,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Age_Band_of_Driver,Sex_of_Driver,Driver_age_sex,Vehicle_Type
6780,2016140049553,Slight,2016-02-25,Thursday,Daylight,1,0,0,South Yorkshire,Dry,Single carriageway,None,30,08:25:00,Urban,Fine no high winds,56 - 65,Female,56 - 65_Female,9
6781,2016140049564,Slight,2016-02-26,Friday,Daylight,1,0,0,South Yorkshire,Dry,Single carriageway,None,30,15:50:00,Urban,Fine no high winds,56 - 65,Female,56 - 65_Female,9
6782,2016140049843,Serious,2016-02-29,Monday,Daylight,1,0,0,South Yorkshire,Dry,Single carriageway,None,30,15:15:00,Urban,Fine no high winds,16 - 20,Female,16 - 20_Female,9
6784,2016140050165,Serious,2016-02-29,Monday,Darkness - no lighting,1,0,0,South Yorkshire,Dry,Single carriageway,None,30,19:25:00,Rural,Fine no high winds,16 - 20,Male,16 - 20_Male,9
6785,2016140050285,Serious,2016-03-02,Wednesday,Daylight,1,0,5,South Yorkshire,Wet or damp,Single carriageway,None,30,08:35:00,Urban,Raining no high winds,36 - 45,Female,36 - 45_Female,9
6786,2016140050414,Slight,2016-01-19,Tuesday,Darkness - lights lit,1,0,0,South Yorkshire,Dry,Single carriageway,None,30,16:35:00,Urban,Fine no high winds,46 - 55,Male,46 - 55_Male,9
6787,2016140050445,Serious,2016-02-05,Friday,Daylight,1,0,4,South Yorkshire,Dry,Single carriageway,None,30,12:56:00,Urban,Fine no high winds,26 - 35,Male,26 - 35_Male,9
6790,2016140051021,Serious,2016-03-05,Saturday,Daylight,1,0,4,South Yorkshire,Dry,Single carriageway,None,30,12:21:00,Urban,Fine no high winds,36 - 45,Male,36 - 45_Male,9
6791,2016140051172,Slight,2016-03-04,Friday,Daylight,1,0,5,South Yorkshire,Wet or damp,Single carriageway,None,30,11:09:00,Urban,Snowing no high winds,Over 75,Male,Over 75_Male,9
6792,2016140051173,Serious,2016-03-05,Saturday,Daylight,1,0,4,South Yorkshire,Dry,Dual carriageway,None,30,14:59:00,Urban,Fine no high winds,21 - 25,Male,21 - 25_Male,9
6793,2016140051302,Slight,2016-03-07,Monday,Daylight,1,0,0,South Yorkshire,Dry,Single carriageway,None,30,08:05:00,Urban,Fine no high winds,36 - 45,Female,36 - 45_Female,9
6794,2016140051420,Slight,2016-02-12,Friday,Darkness - lights lit,1,0,0,South Yorkshire,Dry,Single carriageway,None,30,18:30:00,Urban,Fine no high winds,56 - 65,Female,56 - 65_Female,9
